x,y,gender,,,,,,,,,,,,,,,,,,,,,,,,,
743,36.36357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
744,36.35142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
745,36.35357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
746,36.32571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
747,36.32142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
748,36.32857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
749,36.53357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
750,36.62328374,Male,,,,,,,,,,,,,,,,,,,,,,,,,
751,36.27142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
752,36.25928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
753,36.24857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
754,36.24142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
755,36.235,Male,,,,,,,,,,,,,,,,,,,,,,,,,
756,36.25428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
757,36.26071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
758,36.25357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
759,36.29642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
760,36.35785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
761,36.37428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
762,36.37857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
763,36.39,Male,,,,,,,,,,,,,,,,,,,,,,,,,
764,36.38142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
765,36.35214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
766,36.33285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
767,36.45571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
768,36.45214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
769,36.44857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
770,36.43428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
771,36.49,Male,,,,,,,,,,,,,,,,,,,,,,,,,
772,36.49,Male,,,,,,,,,,,,,,,,,,,,,,,,,
773,36.45214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
774,36.29428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
775,36.27,Male,,,,,,,,,,,,,,,,,,,,,,,,,
776,36.4,Male,,,,,,,,,,,,,,,,,,,,,,,,,
777,36.4,Male,,,,,,,,,,,,,,,,,,,,,,,,,
778,36.43928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
779,36.47357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
780,36.50142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
781,36.51714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
782,36.51357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
783,36.46428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
784,36.44071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
785,36.29642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
786,36.29714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
787,36.43928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
788,36.42357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
789,36.38285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
790,36.35071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
791,36.33428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
792,36.335,Male,,,,,,,,,,,,,,,,,,,,,,,,,
793,36.33714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
794,36.30142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
795,36.27642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
796,36.27214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
797,36.28071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
798,36.26642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
799,36.26642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
800,36.13785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
801,36.16285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
802,36.17214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
803,36.16571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
804,36.15428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
805,36.12357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
806,36.10571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
807,36.09142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
808,36.07214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
809,36.19714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
810,36.19357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
811,36.18928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
812,36.175,Male,,,,,,,,,,,,,,,,,,,,,,,,,
813,36.17071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
814,36.19,Male,,,,,,,,,,,,,,,,,,,,,,,,,
815,36.18,Male,,,,,,,,,,,,,,,,,,,,,,,,,
816,36.15071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
817,36.09785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
818,36.08428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
819,36.08214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
820,36.07928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
821,36.07285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
822,36.07928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
823,36.09071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
824,36.08785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
825,36.07857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
826,36.05785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
827,36.05642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
828,36.08571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
829,36.06571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
830,36.04142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
831,36.02214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
832,35.87642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
833,35.87428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
834,35.88,Male,,,,,,,,,,,,,,,,,,,,,,,,,
835,35.89071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
836,35.90428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
837,35.90714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
838,35.89785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
839,35.91642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
840,35.95714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
841,35.995,Male,,,,,,,,,,,,,,,,,,,,,,,,,
842,36.03928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
843,36.08285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
844,36.16285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
845,36.16571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
846,36.15928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
847,36.19214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
848,36.39428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
849,36.34142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
850,36.39285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
851,36.45071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
852,36.52,Male,,,,,,,,,,,,,,,,,,,,,,,,,
853,36.58928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
854,36.61928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
855,36.625,Male,,,,,,,,,,,,,,,,,,,,,,,,,
856,36.62,Male,,,,,,,,,,,,,,,,,,,,,,,,,
857,36.64142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
858,36.65571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
859,36.65,Male,,,,,,,,,,,,,,,,,,,,,,,,,
860,36.65142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
861,36.64642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
862,36.63785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
863,36.64214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
864,36.64,Male,,,,,,,,,,,,,,,,,,,,,,,,,
865,36.61928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
866,36.63357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
867,36.62428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
868,36.60642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
869,36.57214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
870,36.57,Male,,,,,,,,,,,,,,,,,,,,,,,,,
871,36.55357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
872,36.52285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
873,36.51357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
874,36.53428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
875,36.49071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
876,36.435,Male,,,,,,,,,,,,,,,,,,,,,,,,,
877,36.42071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
878,36.40714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
879,36.37785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
880,36.36785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
881,36.34357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
882,36.30285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
883,36.24,Male,,,,,,,,,,,,,,,,,,,,,,,,,
884,36.19571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
885,36.17928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
886,36.17071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
887,36.16285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
888,36.12571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
889,36.08428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
890,36.22857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
891,36.22285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
892,36.18214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
893,36.15214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
894,36.11428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
895,36.08571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
896,36.04928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
897,36.01,Male,,,,,,,,,,,,,,,,,,,,,,,,,
898,35.97285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
899,35.93928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
900,35.91285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
901,35.88642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
902,35.86785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
903,35.86142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
904,35.87071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
905,35.875,Male,,,,,,,,,,,,,,,,,,,,,,,,,
906,35.865,Male,,,,,,,,,,,,,,,,,,,,,,,,,
907,35.86071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
908,35.70642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
909,35.70714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
910,35.69571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
911,35.70714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
912,35.69857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
913,35.70142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
914,35.70857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
915,35.725,Male,,,,,,,,,,,,,,,,,,,,,,,,,
916,35.72785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
917,35.74,Male,,,,,,,,,,,,,,,,,,,,,,,,,
918,35.71785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
919,35.67571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
920,35.65857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
921,35.63928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
922,35.64214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
923,35.64714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
924,36.21567702,Male,,,,,,,,,,,,,,,,,,,,,,,,,
925,36.23067702,Male,,,,,,,,,,,,,,,,,,,,,,,,,
926,35.89285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
927,35.675,Male,,,,,,,,,,,,,,,,,,,,,,,,,
928,35.69214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
929,35.705,Male,,,,,,,,,,,,,,,,,,,,,,,,,
930,35.7,Male,,,,,,,,,,,,,,,,,,,,,,,,,
931,35.7,Male,,,,,,,,,,,,,,,,,,,,,,,,,
932,35.7,Male,,,,,,,,,,,,,,,,,,,,,,,,,
933,35.69214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
934,35.69142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
935,35.85142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
936,35.86142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
937,35.88785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
938,35.89285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
939,35.89571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
940,35.92642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
941,36.30571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
942,36.39353416,Male,,,,,,,,,,,,,,,,,,,,,,,,,
943,35.93,Male,,,,,,,,,,,,,,,,,,,,,,,,,
944,35.93214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
945,35.95142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
946,35.94142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
947,35.94,Male,,,,,,,,,,,,,,,,,,,,,,,,,
948,35.93285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
949,35.92857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
950,35.78285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
951,35.94142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
952,35.82,Male,,,,,,,,,,,,,,,,,,,,,,,,,
953,35.82785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
954,35.81857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
955,35.96142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
956,35.97785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
957,35.87714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
958,35.855,Male,,,,,,,,,,,,,,,,,,,,,,,,,
959,35.84428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
960,35.85571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
961,35.85785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
962,35.85357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
963,35.84285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
964,35.81571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
965,35.77142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
966,35.74928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
967,35.785,Male,,,,,,,,,,,,,,,,,,,,,,,,,
968,35.82071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
969,36.13,Male,,,,,,,,,,,,,,,,,,,,,,,,,
970,36.44424845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
971,36.46210559,Male,,,,,,,,,,,,,,,,,,,,,,,,,
972,36.48924845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
973,36.49067702,Male,,,,,,,,,,,,,,,,,,,,,,,,,
974,36.49496273,Male,,,,,,,,,,,,,,,,,,,,,,,,,
975,36.51424845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
976,36.53424845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
977,36.56639131,Male,,,,,,,,,,,,,,,,,,,,,,,,,
978,36.61710559,Male,,,,,,,,,,,,,,,,,,,,,,,,,
979,36.62139131,Male,,,,,,,,,,,,,,,,,,,,,,,,,
980,36.61710559,Male,,,,,,,,,,,,,,,,,,,,,,,,,
981,36.61281988,Male,,,,,,,,,,,,,,,,,,,,,,,,,
982,36.58424845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
983,36.57567702,Male,,,,,,,,,,,,,,,,,,,,,,,,,
984,36.11285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
985,36.095,Male,,,,,,,,,,,,,,,,,,,,,,,,,
986,36.08285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
987,36.08,Male,,,,,,,,,,,,,,,,,,,,,,,,,
988,36.06571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
989,36.05357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
990,36.04071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
991,36.01428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
992,35.99571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
993,36.00428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
994,36.01714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
995,35.98928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
996,35.96142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
997,35.965,Male,,,,,,,,,,,,,,,,,,,,,,,,,
998,35.985,Male,,,,,,,,,,,,,,,,,,,,,,,,,
999,36.00428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1000,36.01,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1001,36.00714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1002,36.00928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1003,36.01571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1004,36.025,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1005,36.04285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1006,36.04285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1007,36.05357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1008,36.20285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1009,36.20642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1010,36.20357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1011,36.03285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1012,36.04571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1013,36.06857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1014,36.09857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1015,36.11357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1016,36.15428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1017,36.2,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1018,36.13285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1019,36.12214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1020,36.12285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1021,36.145,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1022,36.16357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1023,36.12785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1024,36.10285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1025,36.14214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1026,36.15285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1027,36.13785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1028,36.14,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1029,36.12571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1030,36.10714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1031,36.09357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1032,36.08785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1033,36.09071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1034,36.07857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1035,36.04857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1036,36.03642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1037,36.005,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1038,35.97428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1039,35.92785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1040,35.87642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1041,35.83214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1042,35.81571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1043,35.85642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1044,35.86928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1045,35.86357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1046,35.86357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1047,35.87857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1048,35.88071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1049,35.86857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1050,35.845,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1051,35.81857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1052,35.795,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1053,35.77714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1054,35.765,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1055,35.76428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1056,35.75857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1057,35.74,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1058,35.71785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1059,35.69714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1060,35.69857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1061,35.71214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1062,35.73785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1063,35.75214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1064,35.935,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1065,35.94142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1066,35.96,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1067,36.01214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1068,36.02785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1069,36.04,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1070,36.06785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1071,36.085,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1072,36.07714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1073,36.06785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1074,36.06,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1075,36.06214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1076,36.08785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1077,36.07642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1078,36.19,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1079,36.16428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1080,36.02571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1081,36.03857143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1082,36.04785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1083,36.04642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1084,36.07428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1085,36.10714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1086,36.11642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1087,36.12214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1088,36.175,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1089,36.12928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1090,36.13142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1091,36.10642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1092,36.06285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1093,36.07071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1094,36.09785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1095,36.11785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1096,36.11714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1097,36.10928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1098,36.085,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1099,36.055,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1100,36.03928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1101,36.01214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1102,36.01428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1103,36.01571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1104,36.02928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1105,35.9,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1106,35.88285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1107,35.87714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1108,36.00928571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1109,36.12428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1110,36.12785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1111,35.98571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1112,35.97071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1113,36.24571429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1114,36.24785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1115,36.26642857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1116,36.30142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1117,36.31785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1118,36.31285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1119,36.15357143,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1120,36.14142857,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1121,36.14071429,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1122,36.11214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1123,35.95285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1124,35.795,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1125,35.90428571,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1126,35.88214286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1127,35.88285714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1128,36.01714286,Male,,,,,,,,,,,,,,,,,,,,,,,,,
1129,36.00785714,Male,,,,,,,,,,,,,,,,,,,,,,,,,
